tailid;address1;address2;address3;address4;postalcode;city;country
41323;Strandgt. 19;;;;;;
26006;Allehelgens gate 6;;;;5016;Bergen;Norge
26007;Kommunehuset Smia;;;;6763;Hornindal;Norge
26008;Torvgata 2;;;;8001;Bodø;Norge
26011;Prestegårdsalleen 4;;;;3490;Klokkarstua;Norge
26013;Nordnesgaten 50;;;;5005;Bergen;Norge
26014;Parkgata 64;;;;2325;Hamar;Norge
26016;Justisbygget, Skjervgata 41;;;;8656;Mosjøen;Norge
26017;Lille Grensen 7;;;;0159;Oslo;Norge
43822;Østre Strandgate 12;;;;;;
22875;Ringevja 2;;;;3830;Ulefoss;Norge
22877;Bøgata 69;;;;3800;Bø i Telemark;Norge
22878;Sofiesgate 2;;;;3750;Drangedal;Norge
22879;Samfunnshuset;;;;3870;Fyresdal;Norge
40662;Kongens gate 60, Trondheim;;;;;;
22881;Nordraaksgate 1;Torvgaten 20;;;3770;Kragerø;Norge
22883;Tveit skule;;;;3855;Treungen;Norge
24595;Vennalivegen 7;;;;7670;Inderøy;Norge
24596;Kommunehuset;;;;4724;Iveland;Norge
24597;Kirkegata 6, Samfunnshuset;;;;3521;Jevnaker;Norge
24599;Kommunehuset;;;;6843;Skei i Jølster;Norge
24600;Màrkangeaidnu 1;;;;9730;Kárásjohka - Karasjok;Norge
24601;Hansnes;;;;9130;Hansnes;Norge
42124;Ogndalsvegen 2;;;;;;
24603;Kommunehuset;;;;8648;Korgen;Norge
24604;Kommunehuset;;;;3560;Hemsedal;Norge
24606;Sørkedalsveien 150 A;;;;0751;Oslo;Norge
24607;Kleppetunet, Olav Hålands veg 2;;;;4352;Kleppe;Norge
24608;Rådhuset, Vikingveien 8;;;;7540;Klæbu;Norge
24624;Nytorget 9;;;;4370;Eigersund;Norge
24631;Øvregata 124 (inngang Djupaskarsveien);;;;5528;Haugesund;Norge
24639;Torget 8;;;;1830;Askim;Norge
24649;Moloveien 20;;;;8003;Bodø;Norge
24661;Otto Sverdrups plass 3;;;;1337;Sandvika;Norge
42262;Skatt: Pasvikveien 2;Politi: Rådhussvingen 1;;;;;
24670;Helsebygget, Dampsagveien 2 B;;;;2000;Lillestrøm;Norge
24672;Moveien 2;;;;1482;Nittedal;Norge
42722;Førde sentralsjukehus;Prestebøen 8;;;;;
24674;Rådhuset, Bjørkelangen;;;;1940;Bjørkelangen;Norge
42762;Høgskoleringen 1;;;;;;
24676;Erteløkka 9;;;;1370;Asker;Norge
24682;Løkkeveien 33;;;;9509;Alta;Norge
24687;Friergangen 4, 5. et.;;;;4836;Arendal;Norge
24688;C.J. Hambros plass 2;;;;0183;Oslo;Norge
24689;C. J. Hambros plass 2;;;;0664;Oslo;Norge
24690;Trondheimsveien 2;;;;0560;Oslo;Norge
24694;Trygve Lies plass 1;Furuset senter, inngang A;;;0157;Oslo;Norge
24697;Kirkenær;;;;2260;Kirkenær;Norge
24698;Marstrandgata 6;;;;0505;Oslo;Norge
24699;Kommunehuset;;;;5967;Eivindvik;Norge
25643;Arkitekt Eckhoffs gate 1;;;;4001;Stavanger;Norge
25645;Pilestredet 19;;;;0030;Oslo;Norge
25646;Markveien 14;;;;9510;Alta;Norge
25652;Lagårdsveien 6;;;;4001;Stavanger;Norge
25654;Via di San Domenico 1;;;;;;
22184;Granden 23;Sogndal;;;6856;Sogndal;Norge
27151;Bernhard Getz gate 3;;;;0463;Oslo;Norge
20716;Grønland 68;;;;3004;Drammen;Norge
20724;Torget 5;;;;3571;Ål;Norge
20677;Markensgate 35;;;;4612;Kristiansand S;Norge
20680;Klubbgata 5;;;;4013;Stavanger;Norge
20683;Skuldveien 2;;;;5035;Bergen;Norge
20686;Røldalsvegen 2;;;;5750;Odda;Norge
20702;Lotevegen 23;;;;6770;Nordfjordeid;Norge
20633;Carl Johans gate 3;;;;7010;Trondheim;Norge
20650;Jernbanegata 4;;;;8602;Mo i Rana;Norge
20664;Fagernesveien 3;;;;8502;Narvik;Norge
20607;Løkkeveien 43;;;;9510;Alta;Norge
20609;Fitnodatgeaidnu 45;;;;9730;Karasjok;Norge
44022;Storveien 7;;;;2420;Trysil;Norge
27446;Forusbeen 50;;;;4035;Stavanger;Norge
21986;Nedre Slottsgate 25;;;;0157;Oslo;Norge
27482;Rådhuset;;;;7340;Oppdal;Norge
27484;Kommunehuset;;;;7391;Rennebu;Norge
27485;Rådhuset;;;;7100;Rissa;Norge
21160;Sjøgata 4;;;;9615;Hammerfest;Norge
25306;Kirkeveien 17;;;;1860;Trøgstad;Norge
22565;Moltke Moes vei 39;;;;0317;Oslo;Norge
27521;Sjøveien 14;;;;8550;Lødingen;Norge
31059;Kommunehuset;;;;2540;Tolga;Norge
31060;Lenvik lensmannskontor;Hans Karoliusvei 6;;;9380;Gryllefjord;Norge
31061;Hans Karolius vei 6;;;;9304;Vangsvik;Norge
31062;Stakkevollvegen 51;;;;9299;Tromsø;Norge
31063;Brattørkaia 13 b;;;;7004;Tronheim;Norge
40022;Brønnøysund  ;;;;;;
40023;Rådhuset på Leknes;;;;;;
40024;Torolv Kveldulvsons gate 5, Sandnessjøen;;;;;;
40025;Gårdsalleen 10A, Sortland;;;;;;
40026;Fiskergata 22 (Råfisklagbygget);Svolvær;;;;;
40027;Havnegata 6, Rørvik;;;;;;
40028;Siholmen, Sistranda;;;;;;
40029;Kvadranten, Fosnavåg;;;;;;
40030;Astrups gate 3;Kristiansund;;;;;
40035;Havnegata 4;Kopervik;;;;;
40036;Østre Strandg. 12 A;Kristiansand S;;;;;
42042;Fridtjof Nansens plass 4, 2. etasje;;;;;;
42823;Tordenskjolds gate 65 (Fylkeshuset);;;;;;
26022;Kongstun;Røynstrandsvegen 1;;;5736;Granvin;Norge
26024;Arendalsveien 23;;;;4878;Grimstad;Norge
26031;Lange Vijverberg 11;;;;;;
26035;Rådhuset, Liabøen;;;;6683;Vågland;Norge
26042;Kommunehuset, Gamlevegen 4;;;;3550;Gol;Norge
26039;Rådhusplassen 1;;;;9600;Hammerfest;Norge
26048;Fjellveien 6;;;;9593;Breivikbotn;Norge
26056;Klubbgata 1;;;;4313;Sandnes;Norge
26059;Torggata 18;;;;3702;Skien;Norge
26101;Statens hus;Parkgata 36;;;2317;Hamar;Norge
26104;Statens hus;Moloveien 10;;;8003;Bodø;Norge
26099;Statens hus;Grønland 32;;;3045;Drammen;Norge
26321;Sjøgata 15-17, Bodø;;;;8037;Bodø;Norge
26322;Lagårdsveien. 44, Stavanger;;;;4017;Stavanger;Norge
26323;Kongens gate 60, Trondheim;;;;7417;Trondheim;Norge
26325;Buna Board Road, Mekanissa;;;;;;
26327;Gjerpensgata 16;;;;3716;Skien;Norge
26328;Sognsveien 218;;;;0179;Oslo;Norge
26329;Schweigaards gate 4, Galleriet;;;;0185;Oslo;Norge
26331;Rådhuset, Strandgata 52;;;;8800;Sandnessjøen;Norge
26332;25 Damascus Street,;Abdoun, Amman;;;;;
26333;Kirkpinar Sokak No. 18;;;;0654;0 Cankaya, Ankara;Norge
26339;Smedasundet 50A;;;;0170;Oslo;Norge
22687;Krokstadøra;;;;7257;Snillfjord;Norge
22692;Bogaveien 1;;;;7725;Steinkjer;Norge
22724;Sunndalsveien 1;;;;6601;Sunndalsøra;Norge
22778;Bryggjeslottet, Mo sentrum;;;;5729;Modalen;Norge
22780;Holtbrekka 7;;;;5200;Os;Norge
22784;Kulturhuset, Hamnegata 1;;;;5417;Stord;Norge
22730;Ragnar Doggergate 4;;;;5721;Dalekvam;Norge
22734;Kirkegata 10, 3. etasje;;;;6001;Ålesund;Norge
22773;Høganæsgården;Sandvenvegen 18 A;;;5600;Norheimsund;Norge
22776;Nordbygda skule;;;;5986;Hosteland;Norge
22812;Kombisenteret, Ydstebøhavn;;;;4180;Kvitsøy;Norge
24380;Skråtorpveien 2;;;;1640;Råde;Norge
24406;Vollan 8;;;;6301;Åndalsnes;Norge
24410;Kommunehuset 1;;;;6657;Rindal;Norge
24422;Kommunehuset i Rollag;;;;3626;Rollag;Norge
24425;Bjørnholthagan 6;;;;2008;Fjerdingby;Norge
24374;Kjerkgata 15;;;;7374;Røros;Norge
24491;Skjenet 4;;;;5353;Straume;Norge
24478;Fjordhagen;;;;6210;Valldal;Norge
24526;Øvrevegen 20;;;;9321;Moen;Norge
24529;Søren R Thornæs vei 11;;;;7801;Namsos;Norge
24531;Granåsgården 1;Nannestad;;;2030;Nannestad;Norge
24538;Arbeidergata 34;;;;3050;Mjøndalen;Norge
24502;Tangen Sentrum, Nesoddtangen (Vestveien 51);;;;1450;Nesoddtangen;Norge
24474;Ringsevja 28;;;;3831;Ulefoss;Norge
24477;Herredsvegen 2;;;;2120;Sagstua;Norge
24517;Kommunehuset;;;;7530;Meråker;Norge
24522;Moldetrappa 2;;;;6413;Molde;Norge
24512;Hosteland;;;;5987;Hosteland;Norge
24541;Rådhusvegen 18;;;;9620;Kvalsund;Norge
24548;Burfjord;;;;9090;Burfjord;Norge
24552;Jegersborggata 4;;;;3256;Larvik;Norge
24575;Herøysenteret, Eggesbønes;;;;6092;Eggebønes;Norge
24579;Gulbringa 1;;;;1825;Tomter;Norge
24582;Herredshuset i Hole;;;;3529;Røyse;Norge
24587;Nordre Sætrevei 4;;;;3482;Tofte;Norge
24590;Birkeland Nedre;;;;4595;Tingvatn;Norge
24636;Bøgata 11;;;;3800;Bø i Telemark;Norge
24619;Postvegen 3;;;;6770;Nordfjoreid;Norge
25140;Raveien 205, 4. et.;;;;3126;Tønsberg;Norge
26018;Rehbinderintie 17;;;;;;
26019;Trondheimsveien 1;;;;7200;Kyrksæterøra;Norge
26020;Sentrumsveien 1;;;;8646;Korgen;Norge
26021;Kommunehuset;;;;3560;Hemsedal;Norge
26023;Årstein;;;;9470;Gratangen;Norge
26026;Mediå;;;;7870;Grong;Norge
26027;Rådhuset;;;;2260;Kirkenær;Norge
26028;Murano Center, nivel 15;14 calle 3-51, Zona 10;;;;;Guatemala 01010, CA
26029;Storgata 129;;;;2601;Lillehammer;Norge
26030;Eivindvikvegen 1119;;;;5966;Eivindvik;Norge
26032;Rådhusgata 5;;;;8450;Stokmarknes;Norge
26033;Rådhuset;Storgata 8;;;1771;Halden;Norge
26036;Hamar rådhus, Vangsvegen 51;;;;2317;Hamar;Norge
26037;Hamar politihus, Vangsvegen 155;;;;2317;Hamar;Norge
26038;Oppeid;;;;8294;Hamarøy;Norge
26040;Storgata 19;;;;6270;Brattvåg;Norge
26043;Industriveien 2;;;;86811;Trofors;Norge
26044;Rådhusvegen 39;;;;2770;Jaren;Norge
26046;Rådhusplassen 5;;;;6060;Hareid;Norge
26047;Asbjørn Selsbanesgate 9;;;;9479;Harstad;Norge
26049;O. T. Olsensvei 3A;;;;8690;Hattfjelldal;Norge
26050;Kirkegata 85;;;;5528;Haugesund;Norge
26052;Haakon VII gate 98;;;;8002;Bodø;Norge
26054;Elvegata 19;;;;2601;Lillehammer;Norge
26057;Sognefjordvegen 56;;;;6863;Leikanger;Norge
26058;Bassengbakken 1;;;;7005;Trondheim;Norge
26060;Strandgata 41;;;;9008;Tromsø;Norge
27147;Arbeidersamfunnets plass 1 C;;;;;;
26231;Akersgata 44 (Y-blokka);;;;;;
35761;Rådhuset, Helland;;;;;;
20875;Rådhuset, 1 etasje;Rådhusplassen 3;;;9915;KIRKENES;Norge
35641;Borggt. 1A ;;;;0650;Oslo;Norge
35783;Østre Aker vei 20;;;;0510;Oslo;Norge
35882;Henry Karlsens plass 1;;;;9815;Vadsø;Norge
20976;Mosvik skole;;;;7690;MOSVIK;Norge
23680;Skråtorpvn 2 B;;;;1640;Råde;Norge
23657;Kolben, Strandliveien 1;;;;1410;Kolbotn;Norge
23728;Sjøgata 41-43;;;;8012;Bodø;Norge
24779;Ekelandsosen;;;;5649;Eikelandsosen;Norge
24780;Stasjonsvegen 14;;;;3833;Bø i Telemark;Norge
24781;Forøy;;;;8465;Straumsjøen;Norge
24782;Olaf Helsets vei 6;;;;0693;Oslo;Norge
24783;Bømlo kulturhus;;;;5446;Bremnes;Norge
24785;Maskevarreveien 1;;;;9845;Deatnu - Tana;Norge
24786;Dombås senter;;;;2659;Dombås;Norge
24787;NAV-huset, Grønland 55;;;;3015;Drammen;Norge
24788;Strandgata 7;;;;3795;Drangedal;Norge
24789;Dyrøytunet 2;;;;9311;Brøstadbotn;Norge
24790;Dønna offentlige servicekontor;;;;8820;Dønna;Norge
24791;Sentrumsbygget, Lotevegen 21;;;;6771;Nordfjordeid;Norge
24792;Rådhuset;;;;6499;Eide;Norge
24793;Kommunehuset;;;;5786;Eidfjord;Norge
24539;Astrups gate 3;;;;6501;Kristiansund;Norge
24605;Hovedgaten 36-38;;;;4291;Kopervik;Norge
39882;Slimeveien 17;;;;;;
24626;Elvarheimgata 10;;;;2408;Elverum;Norge
24580;Hofslundveien 6;;;;3090;Hof;Norge
24610;Nonnesetergaten 4;;;;5015;Bergen;Norge
24650;Alf Nebbs gate 1;;;;7160;Bjugn;Norge
24704;Torggata 63-65, Triangelgården;;;;2317;Hamar;Norge
24712;O.T. Olsens vei 3 ;;;;8691;Hattfjelldal;Norge
31127;Meierigata 2, Årdalstangen;;;;6884;Øvre Årdal;Norge
31025;Stokkeveien 55, Stokke;;;;3161;Stokke;Norge
42342;Tertnesvegen 37;;;;;;
43342;Dahiat Al-Bareed, World Bank Bldg., First Floor;;;;;;
24827;Solheimsgaten 13, Motorhallen, Inngang F, fra Michael Krohnsgt.;;;;5054;Bergen;Norge
24830;Storgata 12 B;;;;9981;Berlevåg;Norge
24837;Sjøgata 41-43;;;;8002;Bodø;Norge
42582;Myrvegen 80;Jessheim;;;;;
36983;Løkketangen 10B;;;;1346;Gjettum;Norge
29168;Storgata 18;;;;9300;Finnsnes;Norge
29169;Åkebergveien 11;;;;0650;Oslo;Norge
29174;Sukke Gård, Molandveien 36 ;;;;3162;Andebu;Norge
36984;Munchs gate 5 B;;;;0165;Oslo;Norge
36985;Statens Hus, Erling Skakkes gate 25;;;;;Trondheim;
37002;Strandgata 18 A;;;;8400;Sortland;Norge
43362;Storgata 2;Mysen;;;;;
29190;Bredtvetveien 4;;;;0901;Oslo;Norge
29192;Østreg. 41;;;;2317;Hamar;Norge
42624;Østmarkveien 21;;;;;;
29194;Helen Kellers vei 3;;;;3031;DRAMMEN;Norge
42625;C. J. Hansens vei 1 (ved Åråsen stadion);Kjeller;;;;;
29196;Bergsbygdaveien 8;;;;3949;PORSGRUNN;Norge
42626;Nøisomhedvegen 12;;;;;;
29199;Skolegaten 1;;;;3080;HOLMESTRAND;Norge
29202;Kirkeveien 166, bygg 31 A, 4. et.;;;;0407;OSLO;Norge
29211;Follumsvei 33, Høgskolen i Finnmark;;;;9510;ALTA;Norge
29213;Rektor Natvig-Pedersens vei 24;;;;4091;Stavanger;Norge
29214;Vitaminveien 1 A;Skådalsveien 33;;;0710;OSLO;Norge
42629;Søndre gate 19;;;;;;
42642;Sjøgata 44;Andenes;;;;;
42643;Øyjord;;;;;;
42644;Olav Trygvasonsgate 4, Tønsberg;;;;;;
29220;Brekktrøa 4;;;;7224;Melhus;Norge
29221;Bredtvetveien 4;;;;0901;OSLO;Norge
29222;Trondheim: Søbstadvegen 65, Heimdal;Levanger: Røstad;;;7600;Levanger;Norge
29223;Sandbrekkevegen 27;;;;5231;Paradis;Norge
29225;Teknologivegen 4;;;;2825;GJØVIK;Norge
26129;Stasjonsgata 26 (1. et i Næringshagen);;;;4580;Lyngdal;Norge
23531;Gammelbanken, 2680 Vågå;;;;2680;Vågåmo;Norge
23532;Kommunehuset;Bruflat;;;2890;Etnedal;Norge
42657;Øvre Strandgate 2;;;;;;
23536;Wiesesgate 2;;;;2601;Lillehammer;Norge
22236;Kirkeveien 58;Elverum;;;2402;Elverum;Norge
22238;Bontelabo 8 B;Bergen;;;5003;Bergen;Norge
23634;Vetlandsveien 99/101;;;;0685;Oslo;Norge
23635;Bølerlia 3C;;;;0691;Oslo;Norge
23636;Austliveien 4;;;;0752;Oslo;Norge
23638;Nordtvetveien 28;;;;0952;Oslo;Norge
23639;Romsås senter 1;;;;0970;Oslo;Norge
23640;Storvegen, 1;;;;2420;Trysil;Norge
23641;Rådhuset, Torget 1;;;;2450;Rena;Norge
23642;Alvdal kommunehus, Nyborg ;;;;2560;Alvdal;Norge
23643;Drevsjø sentrum;;;;2440;Engerdal;Norge
23644;Kulturhuset, Kirkeveien 10;;;;2120;Sagstua;Norge
23645;Stovner Senter 24 B;;;;0985;Oslo;Norge
23646;Trygve Liesplass 1;;;;1056;Oslo;Norge
23647;Cecilie Thoresens vei 12;;;;1153;Oslo;Norge
23653;Gml. Ringeriksvei 44, Bekkestua;;;;1357;Bekkestua;Norge
23654;Fetveien 469;;;;1900;Fetsund;Norge
23655;Minneåsvegen 3;;;;2090;Hurdal;Norge
23656;Nes kulturhus, Skolegata 10;;;;2150;Årnes;Norge
23658;Åsenveien 6;;;;1401;Ski;Norge
23659;Rådhusgata 14, Vestby;;;;1541;Vestby;Norge
23660;Asker kulturhus, Strøket 15 A;;;;1372;Asker;Norge
23661;Rådhusgata 7;;;;2081;Eidsvoll;Norge
23662;Torget 6;;;;1440;Drøbak;Norge
23663;Festplassen 1;;;;1471;Lørenskog;Norge
23664;Kongleveien 2;;;;1450;Nesoddtangen;Norge
23665;Rådhuset, Bjørnholthagan 6;;;;2008;Fjerdingby;Norge
23666;Verkstedgården, Industrivegen 22;;;;1920;Sørumsand;Norge
23667;Rådhuset, Moerveien 1;;;;1430;Ås;Norge
23669;Prestegårdsveien 4;;;;1912;Enebakk;Norge
23670;Ask, Kulturhuset;;;;2022;Gjerdrum;Norge
24271;Verkstedgården, Industrivegen 22;;;;1920;Sørumsand;Norge
24274;Månaveien 11;;;;3661;Rjukan;Norge
24281;Fyllingvegen 11;;;;6039;Langevåg;Norge
39042;Statens hus, Kaigaten 9;;;;;;
37363;H. Chr. Størmers g. 20/22;;;;;;
36982;Anton Jensensgate 2;;;;3125;Tønsberg;Norge
25417;Grini Næringspark 13;;;;1361;Østerås;Norge
37362;Karl Johans gt. 47;Domus Media øst, underetasjen;;;0162;Oslo;Norge
37364;Damsveien 1;;;;;;
25430;Fredrik A. Dahls vei 20;;;;1430;Ås;Norge
25432;Øvre Slottsgate 2 B;;;;0463;Oslo;Norge
25433;Fossveien 24;;;;0551;Oslo;Norge
25435;Sven Oftedals vei 8;;;;0950;Oslo;Norge
25436;Stortingsg. 28;;;;0033;Oslo;Norge
25439;NAV, Akersgata 64-68;;;;0164;Oslo;Norge
25445;Strømgaten 1;;;;5015;Bergen;Norge
25447;Tinghuset;Sandarveien 1;;;3215;Sandefjord;Norge
25449;Storgata 6, 4. et.;;;;9300;Finnsnes;Norge
25452;Vidsteensvegen 11;;;;5417;Stord;Norge
26137;Alstad;;;;7633;Frosta;Norge
42103;Tollbodgata 45, Politihuset;;;;;;
36541;Storgata 3, (indre gård, 5. etasje);;;;0186;Oslo;Norge
36542;Lagårdsveien 91;;;;4010;Stavanger;Norge
41227;Rådhusvegen 30;;;;;;
21808;Kongsvegen 318;;;;2636;ØYER;Norge
38562;Tollbugata 20;;;;;;
44484;Grimstad;;;;;;
44502;Sykehusveien 28;;;;;;
20913;Haakon 7's gate 8;;;;4305;SANDNES;Norge
20930;Rådhuset;Storgata 45;;;2335;STANGE;Norge
20931;Olav Kyrres gate 23;;;;4068;Stavanger;Norge
35561;Universitetet i Oslo;;;;0315;Oslo;Norge
44503;Dr. Palmstrømsvei 15;;;;;;
44504;Storgata 1;;;;;;
20956;Storgata 28;;;;2870;DOKKA;Norge
35563;NTNU;;;;7491;Trondheim;Norge
35564;Universitetet i Tromsø;;;;9037;Tromsø;Norge
35565;Høgskolen i Finnmark;;;;9509;Alta;Norge
20989;Feyersgate 7;;;;3256;LARVIK;Norge
35567;Universitetet i Oslo;;;;0315;Oslo;Norge
22294;Kommunenes Hus;Haakon VIIs gate 9;;;0161;Oslo;Norge
22296;Henrik Ibsens gate 90;(Gamle Drammensveien 30);;;0230;OSLO;Norge
22317;Langsæveien 4;;;;4846;Arendal;Norge
23753;Maren Juels gate 1;;;;7130;Brekstad;Norge
23754;Øragata 16;;;;7200;Kyrksæterøra;Norge
37745;Britveien 4, Molde;;;;;;
42222;Oscars gate 36 A;;;;;;
37744;Parkgata 36, Hamar;;;;;;
23759;Lade alle 65 B;;;;7468;Trondheim;Norge
23760;Lade Allè 65;;;;7037;Trondheim;Norge
42483;Blombakkane 75;Straume;;;;;
23763;Klubbgata 1, 3. et.;;;;4007;Stavanger;Norge
21629;August Gunnarskogs gate 2, 2. et.;Høyanger;;;6993;HØYANGER;Norge
21631;Nesgarden;Gaupne;;;6866;GAUPNE;Norge
21633;Fjørevegen 20;Sogndal;;;6850;SOGNDAL;Norge
21634;Hardbakke;;;;6924;Hardbakke;Norge
21635;Vikjatunet, Vik;;;;6893;VIK I SOGN;Norge
21636;Meierigata 2, Årdalstangen;;;;6885;Årdalstangen;Norge
24794;Ordfører Voldens vei 1 (ved servicekontoret);;;;1850;Mysen;Norge
24795;Rådhusveien 11;;;;2230;Skotterud;Norge
24796;Saga 2;Sundet;;;2080;Eidsvoll;Norge
24797;Sokndalsveien 51;;;;4371;Egersund;Norge
24800;Prestegårdsveien 3;;;;1912;Enebakk;Norge
24801;Engerdal;;;;2440;Engerdal;Norge
24804;Granden;;;;6723;Svelgen;Norge
24805;Havnegata 40;;;;8905;Brønnøysund;Norge
24807;Kommunehuset;;;;4745;Bygland;Norge
24808;Rådhuset;;;;4754;Bykle;Norge
24810;Vangen 1;;;;5741;Aurland;Norge
24812;Kommunehuset;;;;5392;Storebø;Norge
24814;ABC-senteret, Bruhagen;;;;6538;Averøy;Norge
24815;Rådhuset;;;;6899;Balestrand;Norge
24816;Sentrumsveien 65;;;;8546;Ballangen;Norge
24820;Moldjord;;;;8110;Moldjord;Norge
24821;Rådhuset;;;;9385;Skaland;Norge
24823;Nefagården, Østre Nesttunvegen 8;;;;5852;Bergen;Norge
24826;Vestkanten, Loddefjord;;;;5882;Bergen;Norge
24828;Valkendorfsgaten 6;;;;5020;Bergen;Norge
24829;Åsane storsenter 19, inngang mot bussterminalen;;;;5873;Bergen;Norge
24831;Terråk;;;;7980;Terråk;Norge
24832;Kommunehuset;;;;4795;Birkeland;Norge
24834;Økernsenteret, Økernveien 145, 5. et;;;;0518;Oslo;Norge
24835;Heradshuset;;;;4389;Vikeså;Norge
24836;Rådhuset, Bjugn;;;;7160;Bjugn;Norge
24838;Rådhuset;;;;6690;Aure;Norge
24840;Verkstedveien 7;;;;6517;Kristiansund;Norge
25757;Slemdalsveien 11;;;;0302;Oslo;Norge
25761;Universitetet i Tromsø, Breivika;;;;9037;Tromsø;Norge
25764;Sognsveien 220;;;;0806;Oslo;Norge
25767;Helgesensgate 21;;;;0553;Oslo;Norge
25769;Universitetstunet 3;;;;1432;Ås;Norge
25771;Rådhusgata 12;;;;9750;Honningsvåg;Norge
25772;Prinsensgate 100;;;;8005;Bodø;Norge
25774;Storgata 43;;;;6508;Kristiansund N;Norge
25778;Herredsvegen 2;;;;2120;Sagstua;Norge
25780;Storgata 28;;;;2870;Dokka;Norge
25782;Kongens gate 42;;;;7729;Steinkjer;Norge
21158;Hannoluohkka 45;;;;9521;Guovdageaidnu - Kautokeino;Norge
21159;Førdehuset,  Angedalsvegen 5;;;;6800;Førde;Norge
34961;Harald Hårfagres gate 29;;;;5007;Bergen;Norge
22187;Sørfjorden;Husbysjøen;;;7113;Husebysjøen;Norge
22189;Gaula senter;Støren;;;7228;Kvål;Norge
35191;Prinsens gate 1, Statens hus;;;;7468;Trondheim;Norge
35198;Porsgrunn;;;;3921;Porsgrunn;Norge
35266;Underlandsveien 9;;;;1389;Heggedal;Norge
37863;Gjerpensgate 20, Skien;;;;;;
35267;Erling Johannessens veg 1;;;;9441;Fjelldal;Norge
21236;Youngs gate 11, inng. B Hammersborggata;;;;0454;Oslo;Norge
23539;Kommunehuset, Nedregata 50;;;;2640;Vinstra;Norge
23540;Johan Nygårdsgate 17 A;;;;2670;Otta;Norge
23541;Solbraut;;;;2930;Bagn;Norge
23545;Bankbygget, Slidre;;;;2966;Vestre Slidre;Norge
23546;Storgata 24;;;;3521;Jevnaker;Norge
23548;Gamle Loar, Lom;;;;2688;Lom;Norge
23550;Storgata 28;;;;2870;Dokka;Norge
23552;Kommunevegen 1;;;;2640;Hundorp;Norge
23554;Rådhuset;;;;2830;Raufoss;Norge
43402;Prestenggata 4, Askim;;;;;;
23575;Instituttveien 20;;;;2007;Kjeller;Norge
23581;Folldal flerbrukshus;;;;2580;Folldal;Norge
23582;Storhamargata 11;;;;2300;Hamar;Norge
23583;Os skole, Håkonsbakken 9;;;;2550;Os i Østerdalen;Norge
23584;Skolegaten 1-3;;;;2335;Stange;Norge
23585;Øgardsvegen 2;;;;2100;Skarnes;Norge
23586;Våler ungdomsskole;;;;2436;Våler i Solør;Norge
23587;Kommunehuset;Segalstad bru;;;2651;Østre Gausdal;Norge
42659;Edwin Ruuds vei 4;;;;;;
23606;Holmlia sentervei 16;;;;1255;Oslo;Norge
42922;Askvoll skule;;;;;;
23614;Storgata 18;;;;2400;Elverum;Norge
23615;Rådhusplassen 6;;;;2226;Kongsvinger;Norge
23616;Kommunehuset;;;;2540;Tolga;Norge
23618;Tynset kulturhus;;;;2501;Tynset;Norge
23619;Rådhusgata 1;;;;2270;Flisa;Norge
23620;Rådhusveien 12;;;;2230;Skotterud;Norge
23629;Harald Hårfagresgate 2;;;;0363;Oslo;Norge
23630;Sandakerveien 59;;;;0477;Oslo;Norge
23631;Schous plass 10;;;;0552;Oslo;Norge
23632;Trondheimsveien 275;;;;0589;Oslo;Norge
23633;Hagegata 28 (Tøyen senter);;;;0653;Oslo;Norge
24919;Loimaaveien 9;;;;1441;Drøbak;Norge
24920;Næringsparkvegen 3;;;;2050;Jessheim;Norge
24921;Stasjonsveien 21;;;;1396;Billingstad;Norge
24922;Østre Aker vei 50;;;;0513;Oslo;Norge
24924;Solhjem ;;;;2670;Otta;Norge
24925;Åshaugveien 31, Sem;;;;3170;Sem;Norge
24926;Nansetgata 36;;;;3252;Larvik;Norge
24931;Axel Sellægs veg 5;;;;7800;Namsos;Norge
24933;Tuftenveien;;;;7500;Stjørdal;Norge
24938;Bårdshaug vest;;;;7300;Orkanger;Norge
24939;Inge Krokanns veg 2, Rådhuset;;;;7340;Oppdal;Norge
24940;Sluppenvegen 4;;;;7037;Trondheim;Norge
24942;Stoa;;;;4857;Arendal;Norge
34428;Stortorget 2, 3 etg. Vest;;;;9008;TROMSØ;Norge
24950;Disenstrandvegen 20;;;;2316;Hamar;Norge
24951;Svartbekkvegen 25;;;;2411;Elverum;Norge
24952;Tynset;;;;2500;Tynset;Norge
24953;Kongevegen 3;;;;2211;Kongsvinger;Norge
24127;Rådhuset;;;;4540;Åseral;Norge
24128;Negardsvegen 1;;;;2270;Flisa;Norge
24138;Byfogd Motzfeldts gate 6;;;;6413;Molde;Norge
24140;Vogts gate 17;;;;1532;Moss;Norge
24141;Kongsvegen 1553, Kontorbygget Tretten;;;;2635;Tretten;Norge
31064;Storvegen 3;;;;2420;Trysil;Norge
31065;Onøy;;;;8770;Træna;Norge
31066;Løkenveien 1;Askim;;;1861;Trøgstad;Norge
31068;Industriveien 10;;;;4900;Tvedestrand;Norge
31069;Mebonden;;;;7590;Tydal;Norge
31070;Ringveien 36 A;;;;2500;Tynset;Norge
31071;Rognalleen 1;;;;8591;Kjøpsvik;Norge
31073;Aksdal senter;;;;5570;Aksdal;Norge
31074;Anton Jenssens gate 5;Statens Park, bygg E;;;3111;Tønsberg;Norge
31075;Trondheimsveien 79, Jessheim;;;;2051;Jessheim;Norge
