tailid;address1;address2;address3;address4;postalcode;city;country
24639;"Postboks 1073, Valaskjold";;;;1705;Sarpsborg;Norge
24649;"Postboks 6310";;;;9293;Tromsø;Norge
24661;"Postboks 9200 Grønland";;;;0134;Oslo;Norge
24670;"Postboks 294";;;;2001;Lillestrøm;Norge
24672;"Postboks 144";;;;1483;Skytta;Norge
42722;"Postboks 1000";;;;6807;Førde;Norge
24674;"Rådhusveien 3";;;;1940;Bjørkelangen;Norge
42762;;;;;7491;Trondheim;Norge
24676;"Postboks 310";;;;1372;Asker;Norge
24682;"Postboks 6310";;;;9293;Tromsø;Norge
24687;"Postboks 2412";;;;3104;Tønsberg;Norge
24688;"Postboks 308 Alnabru";;;;0614;Oslo;Norge
24689;"Postboks 326 Alnabru";;;;0614;Oslo;Norge
24690;"Postboks 301 Alnabru";;;;0614;Oslo;Norge
24694;"Postboks 301 Alnabru";;;;0614;Oslo;Norge
24697;"Postboks 144";;;;2261;Kirkenær;Norge
24698;"Postboks 306 Alnabru";;;;0614;Oslo;Norge
24699;Kommunehuset;;;;5966;Eivindvik;Norge
25643;"Postboks 130";;;;4001;Stavanger;Norge
25645;"Postboks 8012 Dep";;;;0030;Oslo;Norge
25646;"Postboks 1104";;;;9504;Alta;Norge
25648;"Postboks 2924<Solli>0230 Oslo";;;;;;
25652;"Postboks 240";;;;4001;Stavanger;Norge
25653;;;;;3626;Rollag;Norge
25654;"Via di San Domenico 1";"00153 Roma";;;;;Italia
22184;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
27151;"Bernhard Getz gate 3";;;;0164;Oslo;Norge
20716;"Grønland 68";;;;3045;Drammen;Norge
20724;"Postboks 119";;;;3571;Ål;Norge
20677;"Markensgate 35";;;;4612;"Kristiansand S";Norge
20680;"Klubbgata 5";;;;4013;Stavanger;Norge
20683;"Skuldveien 2";;;;5043;Bergen;Norge
20686;"Røldalsvegen 2";;;;5750;Odda;Norge
20702;"Lotevegen 23";;;;6770;Nordfjordeid;Norge
20633;"Carl Johans gate 3";;;;7010;Trondheim;Norge
20650;"Postboks 1294";;;;8602;"Mo i Rana";Norge
20664;"Fagernesveien 3";;;;8514;Narvik;Norge
20607;"Løkkeveien 43";;;;9510;Alta;Norge
20609;"Postboks 72";;;;9735;Karasjok/Kárásjohka;Norge
44022;"Postboks 1073, Valaskjold";;;;1705;Sarpsborg;Norge
27446;"Forusbeen 50";;;;4035;Stavanger;Norge
21986;"Nedre Slottsgate 25";;;;0157;Oslo;Norge
27482;Rådhuset;;;;7340;Oppdal;Norge
27484;"Myrveien 1";;;;7391;Rennebu;Norge
27485;"Rådhusveien 13";;;;7100;Rissa;Norge
21160;"Postboks 309";;;;9615;Hammerfest;Norge
25306;"Postboks 34";;;;1861;Trøgstad;Norge
22565;"Postboks 1085 Blindern";;;;0317;Oslo;Norge
27521;"Postboks 33";;;;8411;Lødingen;Norge
31059;;;;;2540;Tolga;Norge
31060;"Postboks 153";;;;9305;Finnsnes;Norge
31061;"Postboks 153";;;;9305;Finnsnes;Norge
31062;"Postboks 6300";;;;9293;Tromsø;Norge
31063;"Postboks 6043 Sluppen";;;;7434;Trondheim;Norge
40022;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
40023;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
40024;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
40025;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
40026;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
40027;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
40028;"Postboks 185 Sentrum";"73 51 09 74";;;;;
40029;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
40030;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
40035;"Postboks 185";;;;5804;Bergen;Norge
40036;"Postboks 185 Sentrum";;;;5804;Bergen;Norge
42042;"Postboks 1453 Vika";;;;0116;oslo;Norge
42823;"Serviceboks 510";;;;4605;Kristiansand;Norge
26022;"Postboks 13";;;;5733;Granvin;Norge
26024;"Postboks 123";;;;4891;Grimstad;Norge
26031;"Lange Vijverberg 11";"NL-2513 AC Den Haag";;;;;Nederland
26035;;;;;6683;Vågland;Norge
26042;"Gamlevegen 4";;;;3550;Gol;Norge
26039;"Postboks 1224";;;;9616;Hammerfest;Norge
26048;"Postboks 43";;;;9593;Breivikbotn;Norge
26056;"Postboks 420";;;;4002;Stavanger;Norge
26059;"Postboks 2860 Kjørbekk";;;;3702;Skien;Norge
26101;"Postboks 4034";;;;2306;Hamar;Norge
26104;;;;;8002;Bodø;Norge
26099;"Postboks 1604";;;;3007;Drammen;Norge
26321;"Boks 4720 Sluppen";;;;7468;Trondheim;Norge
26322;"Postboks 4720 Sluppen";;;;7468;Trondheim;Norge
26323;"Postboks 4720 Sluppen";;;;7468;Trondheim;Norge
26325;"P.O.Box 8383";"Addis Ababa";;;;;Ethiopia
26327;"Postboks 2644";;;;3702;Skien;Norge
26328;"Postboks 84 Blindern";;;;0314;Oslo;Norge
26329;"Postboks 1200 Sentrum";;;;0107;Oslo;Norge
26331;;;;;8805;Sandnessjøen;Norge
26332;"P.O.Box 830510";"Amman 11183";;;;;Jordan
26333;"P.K. 82 Kavaklidere";"06692  Ankara";;;;;Tyrkia
26339;"Postboks 2222";;;;5509;Haugesund;Norge
22687;;;;;7257;Snillfjord;Norge
22692;;;;;7735;Steinkjer;Norge
22724;"Postboks C";;;;6601;Sunndalsøra;Norge
22727;;;;;6630;Tingvoll;Norge
22778;;;;;5729;Modalen;Norge
22780;;;;;5200;Os;Norge
22784;"Postboks 264";;;;5402;Stord;Norge
22730;;;;;5722;Dalekvam;Norge
22734;"Postboks 1320";;;;6001;Ålesund;Norge
22773;"Postboks 13";;;;5601;Norheimsund;Norge
22776;;;;;5986;Hosteland;Norge
22812;;;;;4180;Kvitsøy;Norge
24380;"Rådhuset postuttak";;;;1640;Råde;Norge
24406;"Postboks 114";;;;6301;Åndalsnes;Norge
24410;;;;;6657;Rindal;Norge
24422;Kommunehuset;;;;3626;Rollag;Norge
24425;"Postboks 100";;;;2025;Fjerdingby;Norge
24374;"Kjerkgata 15";;;;7374;Røros;Norge
24491;"Postboks 8103";;;;4068;Stavanger;Norge
24478;"Postboks 114";;;;6211;Valldal;Norge
24526;"Postboks 1163";;;;9326;Bardufoss;Norge
24529;"Postboks 54";;;;7801;Namsos;Norge
24531;"Postboks 34";;;;2031;Nannestad;Norge
24538;"Postboks 54";;;;3051;Mjøndalen;Norge
24502;"Postboks 33";;;;1451;Nesoddtangen;Norge
24474;"Ringsevja 28";;;;3830;Ulefoss;Norge
24477;"Herredsvegen 2";;;;2120;Sagstua;Norge
24517;Kommunehuset;;;;7530;Meråker;Norge
24522;"Moldetrappa 2";;;;6415;Molde;Norge
24509;"Holbæk Eriksens gate 10";;;;4517;Mandal;Norge
24512;"Postboks 14";;;;5987;Hosteland;Norge
24541;;;;;9620;Kvalsund;Norge
24548;"Postboks 93";;;;9169;Burfjord;Norge
24552;"Postboks 188";;;;3251;Larvik;Norge
24575;;;;;6092;Fosnavåg;Norge
24579;"Postboks 3";;;;1805;Tomter;Norge
24582;"Viksveien 30";;;;3530;Røyse;Norge
24587;"Postboks 85";;;;3476;Sætre;Norge
24590;;;;;4595;Tingvatn;Norge
24636;"Postboks 2412";;;;3104;Tønsberg;Norge
24619;"Postboks 8103";;;;4068;Stavanger;Norge
25140;"Raveien 205";;;;3184;Borre;Norge
26018;"Rehbinderintie 17";"00150 Helsinki";;;;;Finland
26019;"Trondheimsveien 1";;;;7200;Kyrksæterøra;Norge
26020;"Sentrumsveien 1";;;;8646;Korgen;Norge
26021;;;;;3560;Hemsedal;Norge
26023;Årstein;;;;9470;Gratangen;Norge
26026;"Postboks 162";;;;7871;Grong;Norge
26027;"Postboks 173";;;;2261;Kirkenær;Norge
26028;"P.O.Box 176 ""A""";;;;0100;"9 Guatemala";Norge
26029;"Postboks 956";;;;2604;Lillehammer;Norge
26030;"Eivindvikvegen 1119";;;;5966;Eivindvik;Norge
26032;;;;;8450;Stokmarknes;Norge
26033;"Postboks 150";;;;1751;Halden;Norge
26036;"Postboks 4063";;;;2306;Hamar;Norge
26037;"Postboks 355";;;;2303;Hamar;Norge
26038;Oppeid;;;;8294;Hamarøy;Norge
26040;;;;;6270;Brattvåg;Norge
26043;;;;;8680;Trofors;Norge
26044;"Rådhusvegen 39";;;;2770;Jaren;Norge
26046;"Rådhusplassen 5";;;;6060;Hareid;Norge
26047;Postmottak;;;;9479;Harstad;Norge
26049;;;;;8690;Hattfjelldal;Norge
26050;"Postboks 2160";;;;5504;Haugesund;Norge
26052;"Postboks 374";;;;8001;Bodø;Norge
26054;"Postboks 143";;;;2601;Lillehammer;Norge
26057;"Sognefjordvegen 56";;;;6863;Leikanger;Norge
26058;"Postboks 2954 Sluppen";;;;7438;Trondheim;Norge
26060;"Postboks 889";;;;9259;Tromsø;Norge
27147;"Arbeidersamfunnets plass 1 C";;;;0181;Oslo;Norge
26231;"Kunnskapsdepartementet, Postboks 8119";;;;0032;Oslo;Norge
35761;Helland;;;;6390;Vestnes;Norge
20875;"Postboks 406";;;;9915;Kirkenes;Norge
36046;"Postboks 6683 St. Olavs plass";;;;0129;Oslo;Norge
35641;"Pb 1011 Sentrum";;;;0104;Oslo;Norge
35783;"Postboks 195 Økern";;;;0510;Oslo;Norge
35882;"Henry Karlsens plass 1";;;;9815;Vadsø;Norge
20976;;;;;7690;Mosvik;Norge
23680;;;;;1640;Råde;Norge
23657;"Postboks 510";;;;1411;Kolbotn;Norge
23728;"Postboks 374";;;;8001;Bodø;Norge
24779;"Postboks 53";;;;5649;Eikelandsosen;Norge
24780;"Stasjonsvegen 14";;;;3800;"Bø i Telemark";Norge
24781;Forøy;;;;8475;Straumsjøen;Norge
24782;"Postboks 312 Alnabru";;;;0614;Oslo;Norge
24783;"Postboks 83";;;;5445;Bremnes;Norge
24785;;;;;9845;Deatnu-Tana;Norge
24786;"Postboks 100";;;;2659;Dombås;Norge
24787;"Postboks 1583";;;;3007;Drammen;Norge
24788;"Strandgata 7";;;;3750;Drangedal;Norge
24789;;;;;9311;Brøstadbotn;Norge
24790;;;;;8820;Dønna;Norge
24791;"Postboks 68";;;;6771;Nordfjordeid;Norge
24792;Rådhuset;;;;6490;Eide;Norge
24793;"Simadalsvegen 1";;;;5783;Eidfjord;Norge
24539;"Postboks 829";;;;6501;"Kristiansund N";Norge
24605;"Postboks 114";;;;4251;Kopervik;Norge
39882;"Slimeveien 17";;;;1277;Oslo;Norge
24626;"Postboks 1073, Valaskjold";;;;1705;Sarpsborg;Norge
24580;"Hofslundveien 6";;;;3090;Hof;Norge
24610;"Postboks 8103";;;;4068;Stavanger;Norge
24650;"Postboks 2060";;;;6402;Molde;Norge
24704;"Postboks 4120";;;;2307;Hamar;Norge
24712;;;;;8690;Hattfjelldal;Norge
31127;"Postboks 54";;;;6881;Årdalstangen;Norge
31025;"Postboks 2073";;;;3103;Tønsberg;Norge
42342;"Haukeland universitetssjukehus";;;;5021;Bergen;Norge
43342;"P.O.Box 25161";"Shu'fat 97300";;;;;Jerusalem
24827;"Postboks 2303 Solheimsviken";;;;5824;Bergen;Norge
24830;"Postboks 65";;;;9981;Berlevåg;Norge
24837;"Postboks 373";;;;8001;Bodø;Norge
42582;"Akershus universitetssykehus HF";"DPS Øvre Romerike";;;1478;Lørenskog;Norge
36983;"Løkketangen 10B";;;;1337;Sandvika;Norge
29168;"Postboks 298";;;;9305;Finnsnes;Norge
29169;"Postboks 694";;;;4305;Sandnes;Norge
29174;"Molandveien 36";;;;3158;Andebu;Norge
36984;"Postboks 6726 St. Olavs plass";;;;0130;Oslo;Norge
36985;"Postboks 2123";;;;7011;Trondheim;Norge
37002;"Postboks 524";;;;8401;Sortland;Norge
43362;"Postboks 200";;;;1801;Askim;Norge
29190;"Postboks 13 Kalbakken";;;;0901;Oslo;Norge
29192;"Østreg. 41";;;;2317;Hamar;Norge
42624;"Postboks 1893 Lade";;;;7440;Trondheim;Norge
29194;"Helen Kellers vei 3";;;;3031;Drammen;Norge
42625;"Akershus universitetssykehus HF";"DPS Nedre Romerike";"Postboks 93";;1478;Lørenskog;Norge
29196;"Bergsbygdaveien 8";;;;3949;Porsgrunn;Norge
42626;"Nøisomhedvegen 12";;;;6416;Molde;Norge
29199;"Postboks 113";;;;3081;Holmestrand;Norge
29202;"Postboks 4956 Nydalen, 0424 Oslo";;;;;;
29211;"Postboks 1113";;;;9504;Alta;Norge
29213;Lesesenteret;"Universitetet i Stavanger";;;4036;Stavanger;Norge
29214;"Postboks 4416 Nydalen";;;;0403;Oslo;Norge
42629;"Søndre gate 19";;;;8450;Stokmarknes;Norge
42642;"Sjøgata 44";;;;8480;Andenes;Norge
42643;Øyjord;;;;8475;Straumsjøen;Norge
42644;"Postboks 164 Teie";;;;3106;Nøtterøy;Norge
29220;"Brekktrøa 4";;;;7224;Melhus;Norge
29221;"Postboks 13 Kalbakken";;;;0901;Oslo;Norge
29222;"Postboks 175 Heimdal";;;;7473;Trondheim;Norge
29223;"Postboks 6039 bedriftssenter";;;;5892;Bergen;Norge
29225;"Teknologivegen 4";;;;2815;Gjøvik;Norge
26129;"Postboks 344";;;;4577;Lyngdal;Norge
23531;"Postboks 6";;;;2684;Vågå;Norge
23532;Kommunehuset;;;;2890;Etnedal;Norge
42657;"Vestre Viken HF c/o Drammen sykehus";;;;3004;Drammen;Norge
23536;"Postboks 986";;;;2626;Lillehammer;Norge
22236;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22238;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
23634;"Vetlandsveien 99/101";;;;0685;Oslo;Norge
23635;"Bølerlia 3C";;;;0691;Oslo;Norge
23636;"Austliveien 4";;;;0752;Oslo;Norge
23638;"Nordtvetveien 28";;;;0952;Oslo;Norge
23639;"Romsås senter 1";;;;0970;Oslo;Norge
23640;"Postboks 34";;;;2421;Trysil;Norge
23641;"Rådhuset, Torget 1";;;;2450;Rena;Norge
23642;;;;;2560;Alvdal;Norge
23643;;;;;2443;Drevsjø;Norge
23644;;;;;2120;Sagstua;Norge
23645;"Stovner Senter 24 B";;;;0985;Oslo;Norge
23646;"Postboks 82 Furuset";;;;1001;Oslo;Norge
23647;"Postboks 37 Lambertseter";;;;1101;Oslo;Norge
23653;;;;;1304;Sandvika;Norge
23654;;;;;1900;Fetsund;Norge
23655;Rådhuset;;;;2090;Hurdal;Norge
23656;"Postboks 124";;;;2151;Årnes;Norge
23658;"Postboks 23";;;;1401;Ski;Norge
23659;"Postboks 153";;;;1541;Vestby;Norge
23660;"Postboks 370";;;;1372;Asker;Norge
23661;"Postboks 127";;;;2081;Eidsvoll;Norge
23662;"Postboks 10";;;;1441;Drøbak;Norge
23663;"Postboks 304";;;;1471;Lørenskog;Norge
23664;"Postboks 123";;;;1451;Nesoddtangen;Norge
23665;"Postboks 100";;;;2025;Fjerdingby;Norge
23666;"Postboks 113";;;;1920;Sørumsand;Norge
23667;"Postboks 54";;;;1431;Ås;Norge
23669;"Prestegårdsveien 4";;;;1912;Enebakk;Norge
23670;"Postboks 10";;;;2024;Gjerdrum;Norge
24271;"Postboks 68";;;;1921;Sørumsand;Norge
24274;"Postboks 17";;;;3661;Rjukan;Norge
24281;"Postboks 265";;;;6039;Langevåg;Norge
39042;"Postboks 7310";;;;5020;Bergen;Norge
37363;"Postboks 693";;;;8301;Svolvær;Norge
36982;"Postboks 2046";;;;3103;Tønsberg;Norge
25417;"Postboks 55";;;;1332;Østerås;Norge
37362;"Postboks 6706 St. Olavs plass";;;;0130;Oslo;Norge
37364;"Damsveien 1";;;;9800;Vadsø;Norge
25430;"Fredrik A. Dahls vei 20";;;;1432;Ås;Norge
25432;"Postboks 565 Sentrum";;;;0105;Oslo;Norge
25433;"Postboks 6853 St. Olavs plass";;;;0130;Oslo;Norge
25435;"Postboks 63 Kalbakken";;;;0901;Oslo;Norge
25436;"Postboks 8140 Dep";;;;0033;Oslo;Norge
25439;"Postboks 7077 St. Olavs plass";;;;0130;Oslo;Norge
25445;Strømgaten1;;;;5015;Bergen;Norge
25447;"Postboks 73";;;;3201;Sandefjord;Norge
25449;"Postboks 203";;;;9305;Finnsnes;Norge
25452;"Postboks 54";;;;5401;Stord;Norge
26137;Alstad;;;;7633;Frosta;Norge
42103;"Serviceboks 417";;;;4604;Kristiansand;Norge
36521;NRK;;;;0340;Oslo;Norge
36541;"Storgata 3";;;;0186;Oslo;Norge
36542;"Lagårdsveien 91";;;;4010;Stavanger;Norge
41227;"Postboks 24";;;;4097;Sola;Norge
21808;"Kongsveien 318";;;;2636;Øyer;Norge
38562;"Postboks 8059 Dep.";;;;0031;Oslo;Norge
44484;"Postboks 783 Stoa";;;;4809;Arendal;Norge
44502;;;;;9613;Hammerfest;Norge
20913;"Postboks 583";;;;4305;Sandnes;Norge
20930;"Postboks 214";;;;2336;Stange;Norge
20931;"Postboks 8001";;;;4068;Stavanger;Norge
35561;"Universitetet i Oslo";"Postboks 1011 Blindern";;;0315;Oslo;Norge
44503;;;;;9915;Kirkenes;Norge
44504;"Postboks 333";;;;2403;Elverum;Norge
20956;"Postboks 173";;;;2882;Dokka;Norge
35562;"LLE, UiB";"Postboks 7805";;;5020;Bergen;Norge
35563;NTNU;"Institutt for nordistikk og litteraturvitenskap";;;7491;Trondheim;Norge
35564;"Det humanistiske fakultet";"Universitetet i Tromsø";;;9037;Tromsø;Norge
35565;"Høgskolen i Finnmark";;;;9509;Alta;Norge
20989;"Postboks 2020";;;;3255;Larvik;Norge
35567;"Universitetet i Oslo";"Postboks 1011 Blindern";;;0315;Oslo;Norge
22294;"Postboks 1378 Vika";;;;0114;Oslo;Norge
22296;"Postboks 2900 Solli";;;;0230;Oslo;Norge
22317;"Postboks 723 Stoa";;;;4808;Arendal;Norge
23753;Postuttak;;;;7129;Brekstad;Norge
23754;"Øragata 16";;;;7200;Kyrksæterøra;Norge
37745;"Postboks 9359 Grønland";;;;0135;Oslo;Norge
42222;"Oscars gate 36 A";;;;0258;Oslo;Norge
37744;"Postboks 9359 Grønland";;;;0135;Oslo;Norge
23759;"Ppostboks 2944 Sluppen";;;;7438;Trondheim;Norge
23760;"Postboks 2944 Sluppen";;;;7438;Trondheim;Norge
42483;"Haukeland universitetssjukehus";;;;5021;Bergen;Norge
23763;"c/0 NAV Hundvåg og Storhaug, P.b. 228";;;;4002;Stavanger;Norge
21629;"Postboks 85";;;;6901;Florø;Norge
21631;"Postboks 85";;;;6901;Florø;Norge
21633;"Postboks 85";;;;6901;Florø;Norge
21634;"Postboks 33";;;;5967;Eivindvik;Norge
21635;"Postboks 85";;;;6901;Florø;Norge
21636;"Postboks 85";;;;6901;Florø;Norge
24794;"Postboks 204";;;;1851;Mysen;Norge
24795;"Postboks 75";;;;2230;Skotterud;Norge
24796;"Postboks 70";;;;2081;Eidsvoll;Norge
24797;"Postboks 23";;;;4379;Egersund;Norge
24800;"Prestegårdsveien 3";;;;1912;Enebakk;Norge
24801;"Postboks 10";;;;2440;Engerdal;Norge
24804;"Postboks 54";;;;6721;Svelgen;Norge
24805;;;;;8905;Brønnøysund;Norge
24807;"Postboks 1853 Stoa";;;;4858;Arendal;Norge
24808;"Postboks 1853 Stoa";;;;4858;Arendal;Norge
24810;"Postboks 33";;;;5741;Aurland;Norge
24812;;;;;5392;Storebø;Norge
24814;"Postboks 54";;;;6538;Averøy;Norge
24815;"Kong Beles veg 20";;;;6899;Balestrand;Norge
24816;"Postboks 84";;;;8546;Ballangen;Norge
24820;;;;;8110;Moldjord;Norge
24821;"Rådhuset, 9385 Skaland";;;;;;
24823;"Postboks 190";;;;5853;Bergen;Norge
24826;"Postboks 14 Loddefjord";;;;5881;Bergen;Norge
24828;"Valkendorfsgaten 6";;;;5812;Bergen;Norge
24829;"Postboks 114 Ulset";;;;5873;Bergen;Norge
24831;;;;;7980;Terråk;Norge
24832;"Postboks 1853 Stoa";;;;4858;Arendal;Norge
24834;"Postboks 319 Alnabru";;;;0614;Oslo;Norge
24835;"Postboks 56";;;;4389;Vikeså;Norge
24836;Postuttak;;;;7129;Brekstad;Norge
24838;"Postboks 143";;;;6689;Aure;Norge
24840;"Postboks 2114";;;;6502;"Kristiansund N";Norge
25757;"Postboks 5190 Majorstua";;;;0302;Oslo;Norge
25761;Breivika;;;;9037;Tromsø;Norge
25764;"Postboks 4014 Ullevål  Stadion";;;;0806;Oslo;Norge
25767;"Postboks 9288 Grønland";;;;0134;Oslo;Norge
25769;"Postboks 5003";;;;1432;Ås;Norge
25771;"Postboks 403";;;;9751;Honningsvåg;Norge
25772;;;;;8048;Bodø;Norge
25774;"Postboks 632";;;;6501;"Kristiansund N";Norge
25778;;;;;2120;Sagstua;Norge
25780;"Postboks 173";;;;2882;Dokka;Norge
25782;"Postboks 2501";;;;7729;Steinkjer;Norge
21158;;;;;9520;"Guovdageaidnu - Kautokeino";Norge
21159;"Postboks 144";;;;6801;Førde;Norge
34921;"Aker universitetssykehus HF, Hormonlaboratoriet";Dopingtelefonen;"Trondheimsv. 235";;0514;Oslo;Norge
34961;"Harald Hårfagres gate 29";;;;5007;Bergen;Norge
22187;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
22189;"Felles postmottak";"Postboks 383";;;2381;Brumunddal;Norge
35191;"PB-2994 Sluppen";;;;7438;Trondheim;Norge
35198;"Postboks 2861 Kjørebekk";"NO 3702 Skien";;;;;
35266;"Postboks 53";;;;1380;Heggedal;Norge
37863;"Postboks 4720 Sluppen";;;;7468;Trondheim;Norge
35267;"Erling Johannessens veg 1";;;;9441;Fjelldal;Norge
21236;"AAs servicekontor";"Youngs gate 11";;;0181;Oslo;Norge
21237;"NA Region Norge";"Postboks 5801 Majorstua";;;0308;Oslo;Norge
22409;"Postboks 80";;;;7400;Trondheim;Norge
23539;;;;;2640;Vinstra;Norge
23540;"Johan Nygårdsgate 17 A";;;;2670;Otta;Norge
23541;Solbraut;;;;2930;Bagn;Norge
23545;;;;;2966;"Vestre Slidre";Norge
23546;;;;;3520;Jevnaker;Norge
23548;;;;;2686;Lom;Norge
23550;"Postboks 173";;;;2882;Dokka;Norge
23552;;;;;2647;Sør-Fron;Norge
23554;"Postboks 84";;;;2831;Raufoss;Norge
43402;;;;;1603;Fredrikstad;Norge
23575;"Postboks 25";;;;2027;Kjeller;Norge
23581;;;;;2580;Folldal;Norge
23582;"Storhamargata 11";;;;2317;Hamar;Norge
23583;"Håkonsbakken 9";;;;2550;"Os i Østerdalen";Norge
23584;"Skolegaten 1-3";;;;2335;Stange;Norge
23585;;;;;2100;Skarnes;Norge
23586;;;;;2436;"Våler i Solør";Norge
23587;;;;;2651;"Østre Gausdal";Norge
42659;"Edwin Ruuds vei 4";;;;1850;Mysen;Norge
23606;"Postboks 44 Holmlia";;;;1201;Oslo;Norge
42922;;;;;6980;Askvoll;Norge
23614;;;;;2418;Elverum;Norge
23615;;;;;2226;Kongsvinger;Norge
23616;;;;;2540;Tolga;Norge
23618;;;;;2500;Tynset;Norge
23619;;;;;2270;Flisa;Norge
23620;"Postboks 94";;;;2230;Skotterud;Norge
23629;"Harald Hårfagresgt. 2";;;;0363;Oslo;Norge
23630;"Sandakerveien 59";;;;0477;Oslo;Norge
23631;"Postboks 2017 Grünerløkka";;;;0505;Oslo;Norge
23632;"Trondheimsveien 275";;;;0589;Oslo;Norge
23633;"Postboks 2949 Tøyen";;;;0608;Oslo;Norge
24919;"Postboks 55";;;;1441;Drøbak;Norge
24920;"Næringsparkvegen 3";;;;2050;Jessheim;Norge
24921;"Postboks 253";;;;1377;Billingstad;Norge
24922;"Postboks 342 Økern";;;;0513;Oslo;Norge
24924;Solhjem;;;;2670;Otta;Norge
24925;"Postboks 113";;;;3107;Sem;Norge
24926;"Nansetgata 36";;;;3256;Larvik;Norge
24931;"Postboks 203, Sentrum";;;;7801;Namsos;Norge
24933;Tuftenveien;;;;7500;Stjørdal;Norge
24938;"Postboks 26";;;;7301;Orkanger;Norge
24939;Rådhuset;;;;7340;Oppdal;Norge
24940;"Postboks 6030";;;;7434;Trondheim;Norge
24942;"Postboks 1704, Stoa";;;;4857;Arendal;Norge
34428;"Postboks 1302";;;;9263;Tromsø;Norge
24950;"Postboks 4055 Bedriftssenteret";;;;2306;Hamar;Norge
24951;"Svartbekkveien 25";;;;2411;Elverum;Norge
24952;"Rute 501";;;;2500;Tynset;Norge
24953;"Postboks 524 Stasjonssida";;;;2203;Kongsvinger;Norge
24127;Rådhuset;;;;4540;Åseral;Norge
24128;"Postboks 214";;;;2271;Flisa;Norge
24138;"Postboks 2060";;;;6402;Molde;Norge
24140;"Postboks 1073, Valaskjold";"170 Sarpsborg";;;;;
24141;"Kongsvegen 1553";;;;2635;Øyer;Norge
31064;"Storvegen 3";;;;2420;Trysil;Norge
31065;;;;;8766;Lurøy;Norge
31066;"Postboks 200";;;;1801;Askim;Norge
31068;"Postboks 33";;;;4901;Tvedestrand;Norge
31069;Mebonden;;;;7581;Selbu;Norge
31070;;;;;2500;Tynset;Norge
31071;"Postboks 144";;;;8502;Narvik;Norge
31072;;;;;5695;Uggdal;Norge
31073;"Postboks 64";;;;5575;Aksdal;Norge
31074;"Postboks 2433";;;;3104;Tønsberg;Norge
31075;"Postboks 8";;;;2051;Jessheim;Norge
31076;"Postboks 94";;;;5751;Odda;Norge
31077;"Postboks 505";;;;6067;Ulsteinvik;Norge
31078;"Postboks 100";;;;5701;Voss;Norge
31079;"Postboks 10";;;;4291;Kopervik;Norge
31080;"Postboks 64";;;;9811;Vadsø;Norge
31081;"Postboks 100";;;;5701;Voss;Norge
31082;;;;;4747;Valle;Norge
31085;;;;;2975;"Vang i Valdres";Norge
31086;"Postboks 43";;;;6139;Fiskå;Norge
31087;"Postboks 53";;;;9951;Vardø;Norge
31088;"Postboks 570";;;;8651;Mosjøen;Norge
31089;;;;;8980;Vega;Norge
31090;"Postboks 64";;;;4985;Vegårdshei;Norge
31091;"Postboks 14";;;;4701;Vennesla;Norge
31092;"Postboks 174";;;;7651;Verdal;Norge
31093;"Postboks 14";;;;7791;Malm;Norge
31094;"Postboks 3390";;;;1402;Ski;Norge
31095;"Postboks 68";;;;6399;Vestnes;Norge
31096;;;;;2966;Slidre;Norge
31097;"Storgata 41/43";;;;2831;Raufoss;Norge
31098;;;;;8376;Leknes;Norge
31099;"Pb 74";;;;8905;Brønnøysund;Norge
31101;;;;;7970;Kolvereid;Norge
31102;;;;;5580;Ølen;Norge
31103;"Postboks 47";;;;3701;Skien;Norge
31104;"Postboks 274";;;;6151;Ørsta;Norge
31105;"Postboks 100";;;;5701;Voss;Norge
31107;;;;;8300;Svolvær;Norge
31108;"Postboks 85";;;;6901;Florø;Norge
31109;"Postboks 100";;;;2684;Vågå;Norge
31110;"Postboks 10";;;;1640;Råde;Norge
31112;;;;;8430;Myre;Norge
31114;"Rådhusgata 6";;;;7129;Brekstad;Norge
31116;"Postboks 274";;;;6151;Ørsta;Norge
31117;"Postboks 44";;;;2851;Lena;Norge
31118;"Postboks 1087";;;;3001;Drammen;Norge
31119;"Kongsveien 318";;;;2636;Øyer;Norge
31120;"Postboks 113";;;;5341;Straume;Norge
31121;"Postboks 54";;;;2939;Heggenes;Norge
31122;;;;;7170;Åfjord;Norge
31123;"Torget 4";;;;3570;Ål;Norge
31124;"Postboks 1353 Sentrum";;;;6001;Ålesund;Norge
31125;;;;;4865;Åmli;Norge
31126;"Postboks 33";;;;2451;Rena;Norge
31128;"Postboks 3390";;;;1402;Ski;Norge
33347;"41 Eagle Street";Holborn;"GB-London WC1R 4TL";;;;Storbritannia
33348;"c/o Ministry of Foreign Affairs";Tanglin;;;;;"Singapore 248163"
