tailid,address1,address2,address3,address4,postalcode,city,country
22793,Postboks 64,,,,5399,Bekkjarvik,Norge
22795,,,,,4440,Tonstad,Norge
22798,Postboks 70,,,,4701,Vennesla,Norge
22799,Rådhuset,,,,4540,Åseral,Norge
22801,,,,,4389,Vikeså,Norge
22803,Postboks 580,,,,4379,Egersund,Norge
22804,,,,,4160,Finnøy,Norge
22806,Postboks 3,,,,4339,Ålgård,Norge
22807,Postboks 40,,,,5501,Haugesund,Norge
22809,Postboks 174,,,,4367,Nærbø,Norge
22810,Postboks 83,,,,4291,Kopervik,Norge
22811,Postboks 25,,,,4358,Kleppe,Norge
22815,Postboks 32,,,,4159,Rennesøy,Norge
22816,Postboks 218,,,,4303,Sandnes,Norge
41323,Postboks 442 Sentrum,,,,0103,Oslo,Norge
26006,Postboks 285 Sentrum,,,,5804,Bergen,Norge
26007,Postboks 24,,,,6761,Hornindal,Norge
26008,Postboks 1016,,,,8001,Bodø,Norge
26011,Prestegårdsalleen 4,,,,3490,Klokkarstua,Norge
26013,Postboks 1870 Nordnes,,,,5817,Bergen,Norge
26014,Postboks 4404 Bedriftssenteret,,,,2325,Hamar,Norge
26016,Postboks 570,,,,8651,Mosjøen,Norge
26017,Lille Grensen 7,,,,0159,Oslo,Norge
43822,Postboks 514,,,,4665,Kristansand S.,Norge
22875,,,,,3830,Ulefoss,Norge
22876,Krabberødstrand 14,,,,3960,Stathelle,Norge
22877,,,,,3800,Bø i Telemark,Norge
22878,,,,,3750,Drangedal,Norge
22879,,,,,3870,Fyresdal,Norge
40662,Postboks 4720 Sluppen,,,,7468,Trondheim,Norge
22881,Nordraaksgate 1,,,,3770,Kragerø,Norge
22882,,,,,3850,Kviteseid,Norge
22883,,,,,3855,Treungen,Norge
24592,,,,,7977,Høylandet,Norge
24594,Postboks 116,,,,9450,Hamnvik,Norge
24595,Vennalivegen 7,,,,7670,Inderøy,Norge
24596,Postboks 1853 Stoa,,,,4858,Arendal,Norge
24597,Postboks 24,,,,3521,Jevnaker,Norge
24598,Postboks 14,,,,5629,Jondal,Norge
24599,,,,,6843,Skei i Jølster,Norge
24600,,,,,9730,Kárásjohka - Karasjok,Norge
24601,,,,,9130,Hansnes,Norge
42124,Ogndalsvegen 2,,,,7713,Steinkjer,Norge
24603,,,,,8646,Korgen,Norge
24604,,,,,3560,Hemsedal,Norge
24606,Postboks 322 Alnabru,,,,0614,Oslo,Norge
24607,Postboks 144,,,,4358,Kleppe,Norge
24608,Postboks 400,,,,7541,Klæbu,Norge
24624,Postboks 8103,,,,4068,Stavanger,Norge
24631,Postboks 353,,,,5501,Haugesund,Norge
24639,"Postboks 1073, Valaskjold",,,,1705,Sarpsborg,Norge
24649,Postboks 6310,,,,9293,Tromsø,Norge
24661,Postboks 9200 Grønland,,,,0134,Oslo,Norge
24670,Postboks 294,,,,2001,Lillestrøm,Norge
24672,Postboks 144,,,,1483,Skytta,Norge
42722,Postboks 1000,,,,6807,Førde,Norge
24674,Rådhusveien 3,,,,1940,Bjørkelangen,Norge
42762,,,,,7491,Trondheim,Norge
24676,Postboks 310,,,,1372,Asker,Norge
24682,Postboks 6310,,,,9293,Tromsø,Norge
24687,Postboks 2412,,,,3104,Tønsberg,Norge
24688,Postboks 308 Alnabru,,,,0614,Oslo,Norge
24689,Postboks 326 Alnabru,,,,0614,Oslo,Norge
24690,Postboks 301 Alnabru,,,,0614,Oslo,Norge
24694,Postboks 301 Alnabru,,,,0614,Oslo,Norge
24697,Postboks 144,,,,2261,Kirkenær,Norge
24698,Postboks 306 Alnabru,,,,0614,Oslo,Norge
24699,Kommunehuset,,,,5966,Eivindvik,Norge
25643,Postboks 130,,,,4001,Stavanger,Norge
25645,Postboks 8012 Dep,,,,0030,Oslo,Norge
25646,Postboks 1104,,,,9504,Alta,Norge
25648,Postboks 2924<Solli>0230 Oslo,,,,,,
25652,Postboks 240,,,,4001,Stavanger,Norge
25653,,,,,3626,Rollag,Norge
25654,Via di San Domenico 1,00153 Roma,,,,,Italia
22184,Felles postmottak,Postboks 383,,,2381,Brumunddal,Norge
27151,Bernhard Getz gate 3,,,,0164,Oslo,Norge
20716,Grønland 68,,,,3045,Drammen,Norge
20724,Postboks 119,,,,3571,Ål,Norge
20677,Markensgate 35,,,,4612,Kristiansand S,Norge
20680,Klubbgata 5,,,,4013,Stavanger,Norge
20683,Skuldveien 2,,,,5043,Bergen,Norge
20686,Røldalsvegen 2,,,,5750,Odda,Norge
20702,Lotevegen 23,,,,6770,Nordfjordeid,Norge
20633,Carl Johans gate 3,,,,7010,Trondheim,Norge
20650,Postboks 1294,,,,8602,Mo i Rana,Norge
20664,Fagernesveien 3,,,,8514,Narvik,Norge
20607,Løkkeveien 43,,,,9510,Alta,Norge
20609,Postboks 72,,,,9735,Karasjok/Kárásjohka,Norge
44022,"Postboks 1073, Valaskjold",,,,1705,Sarpsborg,Norge
27446,Forusbeen 50,,,,4035,Stavanger,Norge
21986,Nedre Slottsgate 25,,,,0157,Oslo,Norge
27482,Rådhuset,,,,7340,Oppdal,Norge
27484,Myrveien 1,,,,7391,Rennebu,Norge
27485,Rådhusveien 13,,,,7100,Rissa,Norge
21160,Postboks 309,,,,9615,Hammerfest,Norge
25306,Postboks 34,,,,1861,Trøgstad,Norge
22565,Postboks 1085 Blindern,,,,0317,Oslo,Norge
27521,Postboks 33,,,,8411,Lødingen,Norge
31059,,,,,2540,Tolga,Norge
31060,Postboks 153,,,,9305,Finnsnes,Norge
31061,Postboks 153,,,,9305,Finnsnes,Norge
31062,Postboks 6300,,,,9293,Tromsø,Norge
31063,Postboks 6043 Sluppen,,,,7434,Trondheim,Norge
40022,Postboks 185 Sentrum,,,,5804,Bergen,Norge
40023,Postboks 185 Sentrum,,,,5804,Bergen,Norge
40024,Postboks 185 Sentrum,,,,5804,Bergen,Norge
40025,Postboks 185 Sentrum,,,,5804,Bergen,Norge
40026,Postboks 185 Sentrum,,,,5804,Bergen,Norge
40027,Postboks 185 Sentrum,,,,5804,Bergen,Norge
40028,Postboks 185 Sentrum,73 51 09 74,,,,,
40029,Postboks 185 Sentrum,,,,5804,Bergen,Norge
40030,Postboks 185 Sentrum,,,,5804,Bergen,Norge
40035,Postboks 185,,,,5804,Bergen,Norge
40036,Postboks 185 Sentrum,,,,5804,Bergen,Norge
42042,Postboks 1453 Vika,,,,0116,oslo,Norge
42823,Serviceboks 510,,,,4605,Kristiansand,Norge
26022,Postboks 13,,,,5733,Granvin,Norge
26024,Postboks 123,,,,4891,Grimstad,Norge
26031,Lange Vijverberg 11,NL-2513 AC Den Haag,,,,,Nederland
26035,,,,,6683,Vågland,Norge
26042,Gamlevegen 4,,,,3550,Gol,Norge
26039,Postboks 1224,,,,9616,Hammerfest,Norge
26048,Postboks 43,,,,9593,Breivikbotn,Norge
26056,Postboks 420,,,,4002,Stavanger,Norge
26059,Postboks 2860 Kjørbekk,,,,3702,Skien,Norge
26101,Postboks 4034,,,,2306,Hamar,Norge
26104,,,,,8002,Bodø,Norge
26099,Postboks 1604,,,,3007,Drammen,Norge
26321,Boks 4720 Sluppen,,,,7468,Trondheim,Norge
26322,Postboks 4720 Sluppen,,,,7468,Trondheim,Norge
26323,Postboks 4720 Sluppen,,,,7468,Trondheim,Norge
26325,P.O.Box 8383,Addis Ababa,,,,,Ethiopia
26327,Postboks 2644,,,,3702,Skien,Norge
26328,Postboks 84 Blindern,,,,0314,Oslo,Norge
26329,Postboks 1200 Sentrum,,,,0107,Oslo,Norge
26331,,,,,8805,Sandnessjøen,Norge
26332,P.O.Box 830510,Amman 11183,,,,,Jordan
26333,P.K. 82 Kavaklidere,06692  Ankara,,,,,Tyrkia
26339,Postboks 2222,,,,5509,Haugesund,Norge
22687,,,,,7257,Snillfjord,Norge
22692,,,,,7735,Steinkjer,Norge
22724,Postboks C,,,,6601,Sunndalsøra,Norge
22727,,,,,6630,Tingvoll,Norge
22778,,,,,5729,Modalen,Norge
22780,,,,,5200,Os,Norge
22784,Postboks 264,,,,5402,Stord,Norge
22730,,,,,5722,Dalekvam,Norge
22734,Postboks 1320,,,,6001,Ålesund,Norge
22773,Postboks 13,,,,5601,Norheimsund,Norge
22776,,,,,5986,Hosteland,Norge
22812,,,,,4180,Kvitsøy,Norge
24380,Rådhuset postuttak,,,,1640,Råde,Norge
24406,Postboks 114,,,,6301,Åndalsnes,Norge
24410,,,,,6657,Rindal,Norge
24422,Kommunehuset,,,,3626,Rollag,Norge
24425,Postboks 100,,,,2025,Fjerdingby,Norge
24374,Kjerkgata 15,,,,7374,Røros,Norge
24491,Postboks 8103,,,,4068,Stavanger,Norge
24478,Postboks 114,,,,6211,Valldal,Norge
24526,Postboks 1163,,,,9326,Bardufoss,Norge
24529,Postboks 54,,,,7801,Namsos,Norge
24531,Postboks 34,,,,2031,Nannestad,Norge
24538,Postboks 54,,,,3051,Mjøndalen,Norge
24502,Postboks 33,,,,1451,Nesoddtangen,Norge
24474,Ringsevja 28,,,,3830,Ulefoss,Norge
24477,Herredsvegen 2,,,,2120,Sagstua,Norge
24517,Kommunehuset,,,,7530,Meråker,Norge
24522,Moldetrappa 2,,,,6415,Molde,Norge
24509,Holbæk Eriksens gate 10,,,,4517,Mandal,Norge
24512,Postboks 14,,,,5987,Hosteland,Norge
24541,,,,,9620,Kvalsund,Norge
24548,Postboks 93,,,,9169,Burfjord,Norge
24552,Postboks 188,,,,3251,Larvik,Norge
24575,,,,,6092,Fosnavåg,Norge
24579,Postboks 3,,,,1805,Tomter,Norge
24582,Viksveien 30,,,,3530,Røyse,Norge
24587,Postboks 85,,,,3476,Sætre,Norge
24590,,,,,4595,Tingvatn,Norge
24636,Postboks 2412,,,,3104,Tønsberg,Norge
24619,Postboks 8103,,,,4068,Stavanger,Norge
25140,Raveien 205,,,,3184,Borre,Norge
26018,Rehbinderintie 17,00150 Helsinki,,,,,Finland
26019,Trondheimsveien 1,,,,7200,Kyrksæterøra,Norge
26020,Sentrumsveien 1,,,,8646,Korgen,Norge
26021,,,,,3560,Hemsedal,Norge
26023,Årstein,,,,9470,Gratangen,Norge
26026,Postboks 162,,,,7871,Grong,Norge
26027,Postboks 173,,,,2261,Kirkenær,Norge
