crude,date,nok_bbl,usd_bbl,differential_usd_bbl,last_changed
EKOFISK,15.08.2019,"538,06","59,95","0,6",15.11.2019
EKOFISK,16.08.2019,"539,45","60,1","0,6",15.11.2019
EKOFISK,17.08.2019,"539,45","60,1","0,6",15.11.2019
EKOFISK,18.08.2019,"539,45","60,1","0,6",15.11.2019
EKOFISK,19.08.2019,"538,21","59,95","0,6",15.11.2019
EKOFISK,20.08.2019,"540,04","60,15","0,6",15.11.2019
EKOFISK,21.08.2019,"541,16","60,15","0,6",15.11.2019
EKOFISK,22.08.2019,"541,43","60,05","0,6",15.11.2019
EKOFISK,23.08.2019,"542,12",60,"0,6",15.11.2019
EKOFISK,24.08.2019,"542,12",60,"0,6",15.11.2019
EKOFISK,25.08.2019,"542,12",60,"0,6",15.11.2019
EKOFISK,26.08.2019,"543,48",60,"0,6",15.11.2019
EKOFISK,27.08.2019,"544,97","59,95","0,6",15.11.2019
EKOFISK,28.08.2019,"545,77",60,"0,6",15.11.2019
EKOFISK,29.08.2019,"548,87","60,45","0,6",15.11.2019
